,lh_bankssts,lh_caudalanteriorcingulate,lh_caudalmiddlefrontal,lh_cuneus,lh_entorhinal,lh_fusiform,lh_inferiorparietal,lh_inferiortemporal,lh_isthmuscingulate,lh_lateraloccipital,lh_lateralorbitofrontal,lh_lingual,lh_medialorbitofrontal,lh_middletemporal,lh_parahippocampal,lh_paracentral,lh_parsopercularis,lh_parsorbitalis,lh_parstriangularis,lh_pericalcarine,lh_postcentral,lh_posteriorcingulate,lh_precentral,lh_precuneus,lh_rostralanteriorcingulate,lh_rostralmiddlefrontal,lh_superiorfrontal,lh_superiorparietal,lh_superiortemporal,lh_supramarginal,lh_frontalpole,lh_temporalpole,lh_transversetemporal,lh_insula,rh_bankssts,rh_caudalanteriorcingulate,rh_caudalmiddlefrontal,rh_cuneus,rh_entorhinal,rh_fusiform,rh_inferiorparietal,rh_inferiortemporal,rh_isthmuscingulate,rh_lateraloccipital,rh_lateralorbitofrontal,rh_lingual,rh_medialorbitofrontal,rh_middletemporal,rh_parahippocampal,rh_paracentral,rh_parsopercularis,rh_parsorbitalis,rh_parstriangularis,rh_pericalcarine,rh_postcentral,rh_posteriorcingulate,rh_precentral,rh_precuneus,rh_rostralanteriorcingulate,rh_rostralmiddlefrontal,rh_superiorfrontal,rh_superiorparietal,rh_superiortemporal,rh_supramarginal,rh_frontalpole,rh_temporalpole,rh_transversetemporal,rh_insula
lh_superiorparietal,0.1482979941375532,0.12497314019150427,0.2830332929095217,0.20218864982091306,0.08491264907254512,0.1594634007647967,0.3495445661253984,0.1865469639146846,0.1351689667121988,0.26547124158113977,0.19499886640150452,0.23152008080252826,0.19985411833724934,0.17737516519829152,0.12792707363232664,0.20135212206332825,0.24950445206669636,0.16672274491830755,0.2142106315228516,0.15017559088139684,0.3066212377561448,0.13247935437474945,0.23043434285280573,0.31436256661278217,0.1242978788175757,0.2764413570712569,0.24932829562773393,0.0,0.20045557678988135,0.30789909902127816,0.11338694298370744,0.07563515938207731,0.16572741509091038,0.12847368827623146,0.15690751728220295,0.11679136467885784,0.31543596269305524,0.21958995663450853,0.09887629494117763,0.13340000810696762,0.2910578259154514,0.1628719898552796,0.1406616935288028,0.28705722202614253,0.1765566665344479,0.22474248997683774,0.19402175267031652,0.19829273626963964,0.13262816216022555,0.19523169845088834,0.2715224686260603,0.1999791290656583,0.2913841727111041,0.171897680437069,0.26157677132302143,0.1399763919697756,0.2468670915074525,0.25592291567991254,0.13769968991870174,0.2992296155753677,0.2384506957674788,0.5035783124255087,0.18659466442644362,0.3062732054115547,0.13544024963819218,0.07374253710795542,0.12950201826632843,0.112286029611532
lh_superiortemporal,0.20014972339980833,0.10576962384785013,0.2610616006879519,0.10998932473613936,0.1272351570280228,0.23313210975536322,0.2623139614711356,0.23509441536884393,0.14952240184848875,0.15397358989153342,0.2367154249648065,0.15834276818201093,0.19032871536313845,0.2591682391802947,0.17821132843532156,0.19078915312857456,0.2579027890738726,0.16847179735480977,0.2284644857797487,0.10480014679233206,0.1978751025654147,0.11458141368173197,0.3140280016036917,0.23861170010380117,0.12944413296468701,0.20576517241737605,0.2742157960988199,0.20045557678988135,0.0,0.2985742892027559,0.09776101677896053,0.10843631625906205,0.12473089403351778,0.1797375777668291,0.22947713050776275,0.10553179416057328,0.2582389547676823,0.11994377244068473,0.13750615694609528,0.19020232531857303,0.27696831443667463,0.23866108338060632,0.16780944085361232,0.18265755051662033,0.18607990377097636,0.15417787899375648,0.14451004263036965,0.2879058844354061,0.1627973247927015,0.1988159032146094,0.28201496889035793,0.1711883981985545,0.197439517519504,0.12326065169970518,0.1747220403365562,0.14700165735401555,0.29363821546695773,0.26297577551049295,0.12310898035633382,0.18903426047498734,0.2685599792436911,0.20410501186098032,0.3625443373455181,0.27726070345537857,0.11485882633397265,0.10983874810176834,0.10835338248611726,0.1632893406522855
lh_supramarginal,0.1785146782534503,0.12758858701456363,0.3552850883822648,0.14891950732358236,0.11430737628055611,0.2638066108929507,0.44769546500119334,0.3438979674652278,0.15239399277825683,0.23425910106895997,0.2965582183904716,0.19977105999290806,0.24339780974377315,0.3263985910814455,0.179892634561437,0.20212378261948233,0.3082416297084662,0.20986411998734178,0.3030618084865052,0.11736418158035321,0.2509373588452877,0.13375889478250988,0.31546224258868805,0.33760505169580735,0.15751044305858988,0.34188150151753166,0.3953865854982261,0.30789909902127816,0.2985742892027559,0.0,0.11380877684996211,0.09230075692510793,0.1548086238501538,0.17101152934024802,0.20826306835967717,0.11746149656862669,0.389876652247988,0.16260733264135804,0.1348396568067482,0.20195963380585943,0.44144021579625375,0.2960805785201213,0.18318645706411685,0.2580304961051196,0.23354746177889724,0.17670284552500828,0.17368439043845954,0.3798298756178372,0.15093532790678932,0.20440057707283046,0.34292741566501855,0.25012577631414834,0.2936613409383968,0.1435196896421789,0.21724213029309025,0.1625821221749813,0.3232020621237432,0.3603246134894643,0.1459776417318059,0.31109360943467324,0.37311041903604714,0.28746929119803366,0.29967217717570827,0.4049791535191704,0.1320554854358337,0.09199658620081437,0.12788506587546639,0.15542612988889262
lh_frontalpole,0.06160408086303106,0.06691740922594804,0.09789173858675644,0.09798095620589548,0.09735531787588662,0.07972850403196866,0.10356042636466915,0.10329648465795897,0.08702541505553962,0.10893569559447633,0.09711253821342555,0.10992823688638763,0.13237810843686876,0.09591577145777234,0.08468980575097212,0.0897834956880103,0.11381060356716459,0.2114818005959986,0.110008585985017,0.06743077574787279,0.11524792116103301,0.0664476418575082,0.09293673896167201,0.09887361477907804,0.07942252740909499,0.10656564644027987,0.121095025841005,0.11338694298370744,0.09776101677896053,0.11380877684996211,0.0,0.11199887506003726,0.07084941746285907,0.06175278072613675,0.0656908893039516,0.06726724625139277,0.10122681670296343,0.12099075968865418,0.09356913319875246,0.0719132390636456,0.1013171791206533,0.10468243961855464,0.08571511639995084,0.11419520758262103,0.0906555171264232,0.10915477916170281,0.1145703751086775,0.10601353613482532,0.07440542246795921,0.08839405538961041,0.10700386380030505,0.1723468904083129,0.12734024795123797,0.07613131933242492,0.11064807657906447,0.0705880973720582,0.09591157257726642,0.10326110814322617,0.07399532159245406,0.10930636665471524,0.12034607927261723,0.11835767373087484,0.09975071969277109,0.10886439355335932,0.2758499797377418,0.10986805255617577,0.06045362559539699,0.062141291099752596
lh_temporalpole,0.05825471378711796,0.05901154897096865,0.085618644663841,0.0632772055310472,0.17741825860311175,0.08530285544915918,0.08053504126784147,0.09477855927840555,0.08199472433810023,0.07920054712802793,0.08399289359270053,0.08758652960887349,0.09342499915649026,0.09976099857236333,0.09409144232940587,0.07406298941341684,0.0762002138863599,0.12028055254434573,0.08289189500489516,0.05185580107831612,0.08759810843353986,0.05974585790110408,0.09360453558603611,0.07274122257531467,0.07690636382483593,0.07753107248037341,0.08698057947477816,0.07563515938207731,0.10843631625906205,0.09230075692510793,0.11199887506003726,0.0,0.06014526817026182,0.06618346966090798,0.06185557167188252,0.06014269068595372,0.07901289593319485,0.07338906299706331,0.13675945612621254,0.08076134332366527,0.08003000554396253,0.11051179912817737,0.09515950164700211,0.08463086998835785,0.08079635973810861,0.08354270471977407,0.0836980060267516,0.09799765906487518,0.07907666194095435,0.0721234444713671,0.08102142633974671,0.10409428184660033,0.07840101808588107,0.06229636264707374,0.08327249589188944,0.06925112146575807,0.09011316691871557,0.07702658489205821,0.06748678421177898,0.07211167806009725,0.08821307331961598,0.07152816705483397,0.0998052950256648,0.08157640112811959,0.10309904522752071,0.3059957216559205,0.0574135905321166,0.06805004626076962
lh_transversetemporal,0.1262180260799445,0.11696405434212655,0.14719018454676888,0.17152151271734226,0.07093293763414668,0.13800977313915694,0.1682552284225958,0.13559681966824735,0.13291421678355922,0.14550149953679078,0.14718742497854265,0.17328058838132285,0.14278262500655217,0.1176644933310705,0.12146558207377157,0.15126768638291183,0.14505521572245664,0.09262713281994321,0.13896085885188558,0.12705701193466815,0.18158419093950143,0.1397564210322902,0.14620289645255236,0.17024692183841064,0.11811488440044625,0.1442286585933301,0.14352087191508606,0.16572741509091038,0.12473089403351778,0.1548086238501538,0.07084941746285907,0.06014526817026182,0.0,0.13582526354731597,0.1231583749290294,0.12389364307261935,0.1544179872997902,0.15767155714186903,0.07798476722025889,0.13311042065031994,0.15570910659680814,0.11890433084104875,0.13132006524458723,0.16839243770853687,0.14796259530127104,0.1532074113908325,0.13155055091787654,0.12200228949937611,0.14090796547346562,0.13530113890429143,0.16881680396728405,0.10511740080330828,0.13491884702426016,0.1614672583641009,0.16997216408629548,0.1390946089258313,0.15200210865435387,0.1665086233714293,0.13865980953851448,0.15223423602966912,0.1383442624831698,0.16361955078966967,0.12904716708979883,0.15836048955088003,0.07836664554429752,0.05824429863292722,0.2421256429213942,0.11755949211685443
lh_insula,0.16460418855016778,0.11211668276480663,0.16935731417073852,0.09217650692648723,0.08132266336185459,0.18432732344864886,0.17685857087405382,0.1356943917483776,0.1390191986609704,0.09818609041471747,0.1951847006562544,0.13497598297554608,0.12617625670484617,0.147293410154371,0.15219230107632586,0.11849502385491546,0.15239586925214693,0.08643288831554277,0.14802059308022117,0.12155527538070267,0.12944567399899676,0.1250918184546614,0.1806713159472581,0.16562219692728297,0.1404878587044519,0.13175788036618358,0.1501610649359904,0.12847368827623146,0.1797375777668291,0.17101152934024802,0.06175278072613675,0.06618346966090798,0.13582526354731597,0.0,0.21913750639374535,0.11635265202559725,0.1625017973896359,0.09027813005381177,0.08734394468583981,0.1756169418749621,0.1697084211576587,0.13779644608443714,0.14583587213033278,0.11602683336181013,0.18020067157796504,0.12231019042696503,0.10485225580595653,0.15420526092759304,0.15154282524840879,0.13371460479494687,0.16952834613836532,0.09166048167942695,0.12374100029665656,0.12211858344955276,0.121498207243621,0.16276611489189655,0.17111781586618327,0.2025326764028305,0.1398635643651155,0.13018304637308328,0.14802284824407058,0.127337611857572,0.17806071856180208,0.1821049661837001,0.06346868134495925,0.06828416803055738,0.1487122634461655,0.34470163825148
rh_bankssts,0.2730042168179191,0.10341475528116875,0.22260037894678664,0.09540741091046684,0.07520668592093185,0.21320538086859922,0.22822499612089958,0.1608004350944701,0.12269170400466636,0.10956960955560131,0.2099586129360244,0.12815796601920623,0.14071871201468186,0.18034966393770666,0.16019720044811464,0.16055048345125308,0.20399848518310365,0.10565081579077307,0.17148019469736242,0.10996174699009373,0.1466053197360142,0.11585555088868169,0.22268582025191572,0.21024957557227114,0.12189606476355946,0.15695286523923976,0.22555394951864313,0.15690751728220295,0.22947713050776275,0.20826306835967717,0.0656908893039516,0.06185557167188252,0.1231583749290294,0.21913750639374535,0.0,0.10260642534824821,0.20237745227631246,0.09022291152862567,0.08828272830891834,0.1847438732417325,0.23907339337240607,0.1502381881595152,0.14367559150353484,0.12998045315780746,0.16590550484282926,0.12324351129334339,0.10504949112947162,0.19956572985495383,0.1508694944598175,0.1867680233459922,0.21453803324741882,0.10630771265130158,0.14657106922626081,0.11049636767920595,0.12891066197366977,0.16044047606833262,0.2167706414413128,0.24682776620115776,0.12370128977109147,0.15041989030537253,0.19620784820110726,0.15012607725663357,0.2463209756652578,0.21760507354579886,0.06896717732073976,0.06397815987078134,0.11515872978167292,0.1863935667952763
rh_caudalanteriorcingulate,0.09891685334177254,0.29659260785660047,0.11012403558928163,0.12670223875779166,0.06869862474251717,0.13382862400276566,0.12690465225198796,0.12945131258122178,0.20805493213961693,0.13381272681934347,0.1421321856048769,0.14827821848612882,0.12779023376242354,0.11120689009712882,0.11090001248306651,0.11464619679155914,0.1078587459151335,0.08980627590200956,0.11396484080942765,0.13724230568292325,0.1349950670836323,0.23715448191625185,0.11801071155904054,0.13538818055284527,0.16574611179381335,0.13873993671348306,0.12543050987293589,0.11679136467885784,0.10553179416057328,0.11746149656862669,0.06726724625139277,0.06014269068595372,0.12389364307261935,0.11635265202559725,0.10260642534824821,0.0,0.11357862020470215,0.11947285330666349,0.07505739402454019,0.14173337406780606,0.11886595732647083,0.11425127323899158,0.16973082290404615,0.13648395817719414,0.17516447751413855,0.14396560172062856,0.15310259839889098,0.11633853499964293,0.12409164017557525,0.10597238244987486,0.11105572403361126,0.0997482331683877,0.10489465726174277,0.15904263766267993,0.13092245324236151,0.19354050427885858,0.1199131127407837,0.13801077265867648,0.2160506058962564,0.14011756923382912,0.14009871286006936,0.1210536785471155,0.10267164720848117,0.1267019554513267,0.06701876081335409,0.05702816276881244,0.10458715138239329,0.1054761515010389
rh_caudalmiddlefrontal,0.17452778513384015,0.11796860147230721,0.37873579490325127,0.135662542405349,0.09484766728018888,0.20198931121350389,0.36638482740500333,0.24416128592486028,0.1340402300303214,0.20653150383485308,0.23129246256416278,0.17667335627805564,0.20165490001023187,0.2425829316585419,0.14457978822857867,0.18365866552865878,0.2790316616211572,0.16583757765580404,0.27792083847360793,0.11250556980074765,0.24219414879693557,0.1298882725305716,0.280169846186294,0.3013618678065538,0.13119629165889793,0.30040578034197835,0.3085836437859071,0.31543596269305524,0.2582389547676823,0.389876652247988,0.10122681670296343,0.07901289593319485,0.1544179872997902,0.1625017973896359,0.20237745227631246,0.11357862020470215,0.0,0.14463854758510392,0.1069421515626439,0.1739064082824043,0.36671109586096506,0.20185122190401447,0.14827950360833825,0.22650497311790235,0.1923139344011412,0.1647806568974455,0.1644648674294202,0.2711530531627329,0.13599932386127656,0.18127127093135684,0.3339807326052154,0.20430269878030907,0.27176324225916104,0.13148445504500572,0.20652357261127868,0.14723468545376733,0.2871696398049737,0.29758247901682133,0.13916723023373304,0.26484593702748516,0.2846020371861349,0.31295382078381034,0.24015172694422426,0.35871348245718526,0.12131155225289444,0.08044156557774794,0.12334274758509263,0.14141151529283275
