,lh_bankssts,lh_caudalanteriorcingulate,lh_caudalmiddlefrontal,lh_cuneus,lh_entorhinal,lh_fusiform,lh_inferiorparietal,lh_inferiortemporal,lh_isthmuscingulate,lh_lateraloccipital,lh_lateralorbitofrontal,lh_lingual,lh_medialorbitofrontal,lh_middletemporal,lh_parahippocampal,lh_paracentral,lh_parsopercularis,lh_parsorbitalis,lh_parstriangularis,lh_pericalcarine,lh_postcentral,lh_posteriorcingulate,lh_precentral,lh_precuneus,lh_rostralanteriorcingulate,lh_rostralmiddlefrontal,lh_superiorfrontal,lh_superiorparietal,lh_superiortemporal,lh_supramarginal,lh_frontalpole,lh_temporalpole,lh_transversetemporal,lh_insula,rh_bankssts,rh_caudalanteriorcingulate,rh_caudalmiddlefrontal,rh_cuneus,rh_entorhinal,rh_fusiform,rh_inferiorparietal,rh_inferiortemporal,rh_isthmuscingulate,rh_lateraloccipital,rh_lateralorbitofrontal,rh_lingual,rh_medialorbitofrontal,rh_middletemporal,rh_parahippocampal,rh_paracentral,rh_parsopercularis,rh_parsorbitalis,rh_parstriangularis,rh_pericalcarine,rh_postcentral,rh_posteriorcingulate,rh_precentral,rh_precuneus,rh_rostralanteriorcingulate,rh_rostralmiddlefrontal,rh_superiorfrontal,rh_superiorparietal,rh_superiortemporal,rh_supramarginal,rh_frontalpole,rh_temporalpole,rh_transversetemporal,rh_insula
lh_bankssts,0.0,0.15111734432981277,0.24320080591453785,0.08685754764928463,0.1425709151425038,0.2519161229252604,0.2300937888785378,0.29077537467999204,0.14790513027187221,0.16525204740203,0.22460312248632602,0.11635040934882981,0.21242686904111127,0.3185833653427981,0.16084349907541778,0.16604203708419968,0.21654230685214698,0.17580481441459386,0.16922607821149283,0.07840096524348308,0.13450247468154533,0.16318079101472313,0.24237192619502546,0.19626897169939647,0.17212971582154762,0.26363766405155054,0.29404258437162467,0.14540643922814966,0.2610545868332226,0.23694968914134676,0.08737126898401686,0.08425232283114453,0.1276081822218709,0.1140344792572842,0.22628291006598625,0.1529506794988462,0.200890719886017,0.09343599391381337,0.14394679344459757,0.23642431020044272,0.25711954137685933,0.3029697388104402,0.1397052599449963,0.16054683015921287,0.23232532608347994,0.12862704815162998,0.18184349185045745,0.29647748534078594,0.14429553319665486,0.1478259482446937,0.1996883756304719,0.16326476045677557,0.19015777274926862,0.08755795208453582,0.13644394397403695,0.17278883354695618,0.21495217112033224,0.21352875413464342,0.14371926637137616,0.2526868958431314,0.2847659872611893,0.14176534327838644,0.22595829472101442,0.21694727314704063,0.0889203045897537,0.09824268551443406,0.12426398234054861,0.11429249382606428
lh_caudalanteriorcingulate,0.15111734432981277,0.0,0.14734821959794425,0.08423259669519118,0.09428634751134721,0.15976126224559073,0.15438189446906825,0.13902803245127104,0.17517948097635422,0.11495578903435193,0.1519549069475436,0.11839418826163593,0.16415606124524473,0.1590406604959799,0.12164232819588723,0.13624619243442157,0.1375275769507985,0.09180089906339597,0.11408342260360291,0.07566380098842487,0.10955422158716382,0.19767575968925105,0.14386543298009427,0.1405322215896325,0.15908316484731652,0.16415606356150264,0.1727739910330936,0.12134787503178343,0.13335950861174292,0.14315423410471664,0.05812116595075291,0.06109071834572298,0.13875314384046517,0.10693143863464614,0.15719270539686317,0.20662939089476512,0.13533019147104858,0.08305552286962682,0.09318163337659646,0.17493698462521484,0.1590428067509698,0.13483360144730427,0.14765198785521552,0.1273210781077363,0.15533220038459994,0.12322132417848015,0.1304076002407404,0.13189752574125485,0.11587591657736515,0.12081976043834047,0.13572622589173505,0.0927949577867744,0.13125394042670868,0.09298544097681598,0.11084798072889965,0.20756279712950293,0.1335172182009775,0.149856558169426,0.14835940775255435,0.14824103277958034,0.16393765939206797,0.12193590597559062,0.1335044944520853,0.1326146720382826,0.06256086781230041,0.06351123131065496,0.13284701222083828,0.11678248710394513
lh_caudalmiddlefrontal,0.24320080591453785,0.14734821959794425,0.0,0.09765938906394518,0.13009670398160178,0.24247990662593585,0.3584709780295161,0.2162176761637072,0.14479214997120257,0.19044055589879488,0.26005332005635623,0.13618621504353984,0.20824429869515992,0.2802142210250288,0.16693508667724594,0.21503778296615583,0.34348372060044224,0.15704362491239432,0.27020987655983164,0.07889509386575902,0.16736146240280744,0.18983382400820925,0.33982170861605776,0.31375646072581204,0.16160606320355947,0.33394108881517487,0.29577789130922516,0.22613637782041635,0.2962557270264907,0.380850674087312,0.09193293451145068,0.0777225132298763,0.17126123207722257,0.13948205395107466,0.2665855983095967,0.15638114218029733,0.33143254497624736,0.11217791425922835,0.13404761600876214,0.2081748447835411,0.40909719690598045,0.24179677603995675,0.14671033074534184,0.1947361420443323,0.20419678051157766,0.15157829029777745,0.200953536867375,0.27161647504054603,0.15182926529436777,0.214046661848793,0.30807939971702153,0.15890056870651012,0.2746933591727893,0.08785379376230164,0.1739434064177657,0.16958888741262934,0.3117640288471702,0.30776385007868745,0.14453176342669008,0.30619237458802706,0.312127295649739,0.21935581429156478,0.2861021328993332,0.3591084511715082,0.09578849833274267,0.09134751924106313,0.15846922984969966,0.13680140722139264
lh_cuneus,0.08685754764928463,0.08423259669519118,0.09765938906394518,0.0,0.09391944618023022,0.10492783810988865,0.12984741704140682,0.10366388606113704,0.13707938283983143,0.20767683090466615,0.11326475280709541,0.27658875554398415,0.10828645332401031,0.08806453582506357,0.0999615833485455,0.112632555374236,0.10029879114203653,0.09735023277442033,0.11150970295630666,0.1919666380264695,0.19722248552274502,0.11130214133169651,0.10242428081233823,0.11312609850906798,0.08424177036168862,0.11902415262300604,0.09230245532930915,0.1950749102936036,0.10489061379726314,0.10992083429763685,0.0797030962322022,0.06764696314158117,0.08849490519744938,0.06600192027532037,0.12119248787275087,0.08782072751639279,0.09713532740102641,0.2939424309431824,0.1000459898483542,0.10849868240407383,0.11119257933094952,0.10277726394153962,0.14650273632383704,0.20309084027806895,0.09080635839100111,0.2568908070949793,0.12762379955429626,0.09559179265298519,0.10665451720155494,0.12420729623405768,0.09796234819012596,0.09630049227957138,0.11458191047115741,0.21214938213329756,0.19880274976005965,0.09892899300267964,0.09970243954181048,0.1429998797798272,0.08417279613909964,0.1276867424050341,0.09840235303858223,0.20340056085751843,0.09416569548337948,0.10166230667065254,0.09652417182801756,0.06651965723143223,0.0866766172439598,0.07685398124460424
lh_entorhinal,0.1425709151425038,0.09428634751134721,0.13009670398160178,0.09391944618023022,0.0,0.15816894866871153,0.14313357089124484,0.19825402379902754,0.13542906210354522,0.15870975626971603,0.16905077909426874,0.09814070245678638,0.16174758380477508,0.17516672352400228,0.13962899319425878,0.11892412508220715,0.12145197926979273,0.19118488312524753,0.1312677008195091,0.06631572734469078,0.11200214477728268,0.11345850594764849,0.13815631801367378,0.12524383003530648,0.1253266972598189,0.13884386313792257,0.1664484311170859,0.10064662158022461,0.15043342447013047,0.13866685507208634,0.08926504291286172,0.11582105070554034,0.08603368573615103,0.0796652014157619,0.125746938946343,0.1210283519165094,0.11215391783693339,0.1009553884921648,0.28069983344161875,0.14625494982175355,0.13548956019279182,0.22156334558710558,0.12834639155550132,0.16213399101227172,0.1955839399840908,0.10968701825997242,0.15935760926429607,0.18882946861937602,0.1402065531896139,0.1194474652086761,0.10995501191923711,0.2007979074807815,0.1243390217482778,0.07473608834499665,0.10764347314441956,0.11558345218717563,0.13459614144671342,0.12567394133302137,0.11924488653852054,0.152705051184084,0.15778869542137192,0.10719921896685956,0.13583627290733244,0.12325162219873911,0.09055995056479604,0.12207993773376027,0.07886523204094276,0.08907530323231067
lh_fusiform,0.2519161229252604,0.15976126224559073,0.24247990662593585,0.10492783810988865,0.15816894866871153,0.0,0.23073910830064293,0.29290185375632166,0.19477245549099728,0.18688176204687762,0.2883118993326378,0.15519835129978726,0.2469793492147632,0.2960253766314108,0.2145363202317271,0.16464348240284468,0.21419484022698626,0.16775102276563528,0.1648658324538478,0.08160768336566582,0.1528869197122049,0.20071548445151463,0.2200922014345877,0.20958347859230422,0.21097271704013032,0.2623621118555482,0.2732167021242153,0.1503350791144591,0.2780402722209342,0.229053403055072,0.08009251782715839,0.09484662089014116,0.14684879012948596,0.1538078116802772,0.24144735977378134,0.17238547254960737,0.19556068140149013,0.11097227782136757,0.16105389114965432,0.4022329258543228,0.25950341912907576,0.3042279620424367,0.1718884566174152,0.19459628160647788,0.2801243615179026,0.17401855077366382,0.22556932167827995,0.2844499985947352,0.18130421636252952,0.16616815577747043,0.19046258660554408,0.14609587534324978,0.17186968774643915,0.09379907466686568,0.15231582903336027,0.21139365112247377,0.21185606514102098,0.21528626238478626,0.18934634768201744,0.2669435837614774,0.27350925356581945,0.14659549942496083,0.2471622827323111,0.2058661488099869,0.08728592997127109,0.10764920579907808,0.12286784357741094,0.15393530837914549
lh_inferiorparietal,0.2300937888785378,0.15438189446906825,0.3584709780295161,0.12984741704140682,0.14313357089124484,0.23073910830064293,0.0,0.21996036202883448,0.16838663017865013,0.23428460021372852,0.26212590641767086,0.16809090494317463,0.22056437766666967,0.25563498026595477,0.15778393385418837,0.2253640837646805,0.32715022125208093,0.17078951965302566,0.2619352198405796,0.0965297327903127,0.214369100229015,0.21661132043361214,0.3206338304267068,0.35874930161774365,0.17368968739436838,0.3697584703616002,0.29400738657360986,0.2978929896121641,0.28944642925758224,0.37490645060287875,0.11065081627486789,0.08074839206780983,0.15711090912946746,0.12283207992266684,0.27247181636010115,0.16021825633703252,0.3251911010916607,0.14369846850056667,0.1482556827299779,0.22501238769503415,0.4519458133401568,0.23565266090663278,0.16557500923945584,0.24493686447688123,0.21227146009157502,0.18441797457334116,0.2499223990627534,0.2650725404327137,0.16135031102122677,0.21754709902474959,0.30364883826968825,0.17932486006761092,0.2961954492744535,0.11134682738265587,0.21501012939091957,0.18878348546210658,0.2732485720990928,0.37677406923354845,0.14431383786883592,0.3367454753598537,0.3082977433151812,0.29725465901598846,0.25140277884284656,0.3396241506773933,0.11397900706001884,0.09264440354187255,0.14486187026124708,0.1292028050987325
lh_inferiortemporal,0.29077537467999204,0.13902803245127104,0.2162176761637072,0.10366388606113704,0.19825402379902754,0.29290185375632166,0.21996036202883448,0.0,0.17117522022887854,0.21085056045149486,0.25557569507634853,0.13028029787489548,0.25414327505898693,0.361029347903258,0.166783170088743,0.15710244366252218,0.1857348384310304,0.2622334218849056,0.18882790956532045,0.07287205735289137,0.14025158353183256,0.17038943011171848,0.2195065837877303,0.19296212254518824,0.20701861556360512,0.2640494348866067,0.2884940928293881,0.14137289116153703,0.26163637155201447,0.2334934521752412,0.09669882639169416,0.11392757733726479,0.11421693081747064,0.10786280038750734,0.2162617341202803,0.1520192993511684,0.17270575587237094,0.1126041676479212,0.2202225959761212,0.25509565550355623,0.24178460201131038,0.40348566551942033,0.1759842989663342,0.20125607191916023,0.28127566970774814,0.14524547587522837,0.21996967990064364,0.37271395458030787,0.1559663248298854,0.15858986924482132,0.17265854743454098,0.2237688054511066,0.1860837508406274,0.08256475777638991,0.14323267364592737,0.1750508444176407,0.19645052641547928,0.20582198454916845,0.17200670462608433,0.27583489795510396,0.29677155450805276,0.14761003010139026,0.23302583125261475,0.20721005037084098,0.11073426795289401,0.13905378408444707,0.10481063360042689,0.1083900058208642
lh_isthmuscingulate,0.14790513027187221,0.17517948097635422,0.14479214997120257,0.13707938283983143,0.13542906210354522,0.19477245549099728,0.16838663017865013,0.17117522022887854,0.0,0.18882084858850634,0.1729879853218025,0.18523588237130537,0.19978148449284752,0.15921606888132322,0.15927867514468494,0.13421126280343798,0.13942106216415132,0.11695482104155425,0.12255444690336667,0.116390311751384,0.174016237294755,0.20824361337897468,0.14926888777039612,0.14107474763069403,0.16189143107714413,0.17389334633987075,0.16436094076744998,0.1474052891529101,0.14715519385236864,0.15325734233225838,0.07003371787106197,0.07419211567759477,0.1207354593648602,0.097802249463193,0.18012848289673808,0.19813479979355134,0.12497186772706968,0.14169148298834117,0.13849898530184246,0.19832619563567858,0.15722163459317576,0.16616624661025883,0.2520581942229513,0.19662170108555624,0.16848222073963814,0.19214149633743807,0.17538027260559996,0.14920303560625672,0.1540694742318289,0.1465651450488825,0.130366529253616,0.11599384914626087,0.134061423647796,0.1346526095779683,0.15717029041580208,0.20647039249088048,0.14093204446168509,0.17796730359554763,0.18344567811374318,0.18356641448502123,0.1611776230994218,0.15288604305369136,0.14097471961827954,0.13317608152765958,0.07707193094250221,0.07595491097729964,0.1139465276266672,0.12451527575702409
lh_lateraloccipital,0.16525204740203,0.11495578903435193,0.19044055589879488,0.20767683090466615,0.15870975626971603,0.18688176204687762,0.23428460021372852,0.21085056045149486,0.18882084858850634,0.0,0.20531280803724247,0.2298567907785244,0.2023911846509795,0.18134972632286922,0.15422056952694976,0.17702231454646417,0.1794574875448368,0.17020766017867445,0.1911195731502869,0.12292906003466182,0.27423812692821625,0.15026912867179523,0.20013531726029243,0.20397544972219042,0.14439915073945622,0.2632414702181771,0.1999507282285783,0.24895960009126236,0.1904717979532787,0.21647220298867526,0.10774669311211277,0.09082966428990137,0.1061224779278627,0.0796064086221679,0.23625920207369006,0.1303033234824868,0.1589747014976302,0.282536795040027,0.17394582818364307,0.18509524903717745,0.2144199989910361,0.210453233279311,0.21250281592532574,0.42073689649429413,0.15706996103615678,0.25826516482895084,0.2155453171893979,0.19462596536415977,0.15710252652468004,0.19540931580557533,0.15724931222470445,0.18666872154882888,0.2041535814587019,0.14317810854964916,0.24750953811436202,0.14921490382024732,0.17916933964652335,0.253113373001401,0.12106394541495798,0.2721499007403076,0.20567055922523236,0.2689496870845388,0.16376523657680722,0.17310091973733066,0.13363624692273082,0.0968506175194911,0.09521478737995474,0.08727968996107116
