,lh_bankssts,lh_caudalanteriorcingulate,lh_caudalmiddlefrontal,lh_cuneus,lh_entorhinal,lh_fusiform,lh_inferiorparietal,lh_inferiortemporal,lh_isthmuscingulate,lh_lateraloccipital,lh_lateralorbitofrontal,lh_lingual,lh_medialorbitofrontal,lh_middletemporal,lh_parahippocampal,lh_paracentral,lh_parsopercularis,lh_parsorbitalis,lh_parstriangularis,lh_pericalcarine,lh_postcentral,lh_posteriorcingulate,lh_precentral,lh_precuneus,lh_rostralanteriorcingulate,lh_rostralmiddlefrontal,lh_superiorfrontal,lh_superiorparietal,lh_superiortemporal,lh_supramarginal,lh_frontalpole,lh_temporalpole,lh_transversetemporal,lh_insula,rh_bankssts,rh_caudalanteriorcingulate,rh_caudalmiddlefrontal,rh_cuneus,rh_entorhinal,rh_fusiform,rh_inferiorparietal,rh_inferiortemporal,rh_isthmuscingulate,rh_lateraloccipital,rh_lateralorbitofrontal,rh_lingual,rh_medialorbitofrontal,rh_middletemporal,rh_parahippocampal,rh_paracentral,rh_parsopercularis,rh_parsorbitalis,rh_parstriangularis,rh_pericalcarine,rh_postcentral,rh_posteriorcingulate,rh_precentral,rh_precuneus,rh_rostralanteriorcingulate,rh_rostralmiddlefrontal,rh_superiorfrontal,rh_superiorparietal,rh_superiortemporal,rh_supramarginal,rh_frontalpole,rh_temporalpole,rh_transversetemporal,rh_insula
lh_bankssts,0.0,0.1117099330099488,0.2629192627723065,0.12224826699975158,0.09495272379537131,0.2415399303524791,0.2855810317707389,0.19810736775045748,0.12520155731736146,0.16626861313065525,0.1810757073473299,0.15319916185668003,0.15655980284874296,0.17797533517789682,0.13341828999146305,0.18451052767703569,0.22357800397001348,0.11679769678581636,0.22811368930660433,0.11878852786428494,0.1593840374020409,0.14614387790396027,0.2361403383431238,0.2639387988093128,0.1289147243359112,0.2844157538975012,0.21175560362942028,0.21774929090406037,0.20287741968353865,0.26035254608682845,0.07465613296926886,0.05626086719534796,0.16965540547257418,0.12010668645995942,0.272065590595867,0.12499021387973686,0.21963134836439527,0.11473756821451045,0.07945675917512783,0.2048414453183217,0.2794377218425074,0.22952129147123265,0.11247775163228181,0.1772371190010593,0.18811776623113796,0.14854458067673304,0.21721453745956654,0.1618168527658444,0.1313439115414618,0.20429657012442864,0.2269756684988664,0.1164940484755223,0.19074117051509018,0.1374446993797623,0.1872179338857356,0.1506010998930321,0.22433125106715365,0.2592263798006076,0.14192336736533853,0.2857784489635998,0.2146479855670974,0.20222410788003914,0.20936629713798802,0.23859188108862897,0.07899844950749765,0.06638457900605266,0.14831847134919804,0.13333253848929777
lh_caudalanteriorcingulate,0.1117099330099488,0.0,0.12153368977977155,0.10723856547313287,0.07765361518629826,0.13505443777593984,0.11772475880233149,0.11181965069195564,0.19320066039790315,0.13416722057753117,0.14535178362955406,0.14786848453574142,0.14265549010251105,0.1060896041493975,0.09770180361695678,0.11512018032174647,0.10790324067874459,0.09928829533279025,0.10920502696571266,0.10700321053402095,0.11423282472568372,0.223571223069022,0.12640080414460034,0.12814589322983894,0.14061287485787774,0.12772097917972303,0.13379898973585946,0.11518628865207035,0.11677869135857215,0.1187003980938941,0.06678568142965417,0.05548700297259968,0.11964913384171348,0.09131455134103574,0.12050135709006281,0.29188203377698285,0.11203815534014999,0.10778916306011462,0.0739163912040051,0.14769949357322779,0.13450488568195967,0.12497715367443368,0.18076066089357257,0.14572576511564772,0.1376845820203281,0.1372755217861158,0.13629541452892435,0.10479133099400834,0.09735707072587385,0.11532311271755988,0.11453906802784594,0.10122962643928764,0.11112084570090067,0.13416086851578324,0.12209006634426271,0.24663465277127972,0.11863795443425673,0.14006252068636657,0.1370659791662419,0.1336404831526625,0.12839236161982392,0.11421910948427014,0.11762295485146423,0.11310367295256969,0.07389645815132666,0.061355386865367297,0.11523224291980161,0.0978914589527653
lh_caudalmiddlefrontal,0.2629192627723065,0.12153368977977155,0.0,0.13851899278675922,0.1306805338113489,0.28711672295972607,0.3435675487944675,0.2432646409391012,0.1421973050773443,0.20001158816833414,0.23263777096243488,0.17288029313743292,0.18608361793646772,0.2413173373193067,0.17091208354731896,0.24951729293856492,0.29460732230292547,0.15385347849457506,0.2870319245943869,0.10955503462175004,0.20562855087813015,0.1552890800016415,0.34982985850610016,0.3301983158655316,0.14379386475423814,0.34883615771542026,0.2971263610782414,0.27454224417438633,0.27301835442075,0.3597069061838213,0.09383835631839903,0.06483443021331393,0.18145620626563277,0.1191366832896943,0.2504777636200061,0.1335948769965852,0.27953271122804807,0.12639078341461535,0.1007399983713942,0.24342610282893962,0.3408078318311406,0.25406837842736407,0.12997515235944182,0.22068131671006688,0.22928774300010552,0.17896478404961774,0.23983374349093106,0.2309919102836219,0.15620478292565318,0.2550727449552834,0.2793873106673074,0.15624718260435694,0.26511854739455193,0.1453885144822421,0.23524101273217937,0.15869310403261347,0.3337908315905133,0.3280239851464665,0.15281099340470466,0.36739967812034285,0.29825020419231424,0.24042295303888395,0.2811150272769574,0.3175741397561096,0.10036313968310856,0.07600333312265861,0.16379454083929773,0.13307322065936444
lh_cuneus,0.12224826699975158,0.10723856547313287,0.13851899278675922,0.0,0.09024980990798659,0.14240623961908774,0.12795485761984743,0.13205312084589574,0.16367373365641236,0.32456734817353494,0.15669688897791595,0.2749949250961114,0.1919456943311733,0.12036372258192388,0.10991284642387086,0.14157627621856975,0.12226045064749369,0.13247609769872257,0.11447563950859074,0.17490348159929472,0.20361505931537258,0.11578802662916479,0.1292268435653165,0.19139975666030853,0.09841835623347994,0.15478093312607766,0.12148085271556207,0.17498293393388661,0.14499734315040821,0.13661447560430348,0.09545407645456266,0.056712309505592744,0.13654773938979228,0.08484110878807873,0.10653903375465067,0.11070152256573292,0.10636678803787654,0.431476047111308,0.0876278201837881,0.12124690096494155,0.15937878778285192,0.13761567746206094,0.16075903960538493,0.2804055310914976,0.16202301737937852,0.2864215914315954,0.2012100802375029,0.12755122935970284,0.11897089545494711,0.13571875129666722,0.12428936518334138,0.12962610859779458,0.14763978849890122,0.2343321868942781,0.21501660307485865,0.11948546419669893,0.11828505632825753,0.16935108580826325,0.09111564215919299,0.16003244550012047,0.12926740395186004,0.2020684075491234,0.1257722728673748,0.1440966532877856,0.11501083798571919,0.06534056095062336,0.09462495140578589,0.09712944114764045
lh_entorhinal,0.09495272379537131,0.07765361518629826,0.1306805338113489,0.09024980990798659,0.0,0.14121501879378692,0.15828488002487265,0.20764287856652316,0.10859276341987201,0.12239657184398815,0.15407883400380637,0.10293948490578932,0.13899162026621284,0.21506279022026745,0.11785379442924182,0.1263232602590366,0.15074396163953818,0.1783408601398356,0.1323349688037712,0.059710467950095436,0.10239616679527244,0.09230663097879965,0.14390318365092197,0.1297119833864947,0.11837670541728101,0.1414911980050994,0.17568158978835058,0.11544294628147878,0.15704439523063016,0.1594659994258416,0.1296406947451695,0.12968301569826998,0.08542025011781389,0.08049195665548797,0.10168820681853477,0.09471556109771163,0.1396435839761935,0.0895357754265257,0.23289927744167951,0.13787033165383844,0.13909203086748934,0.18622119812968826,0.10172587737016656,0.12564725890164427,0.14330045433218438,0.10098230904789693,0.1369140861802066,0.21060709667484256,0.128001842230714,0.11750405070930448,0.1295637083356298,0.18397455150520964,0.15515037020646585,0.07508163126153074,0.11502041630898004,0.0932143140285841,0.14499403683243983,0.11759801272161974,0.1260163198309606,0.1389921679521355,0.18006815766812898,0.10444873852745996,0.16222059291720317,0.13880013422763873,0.1487061986966284,0.14890330362712187,0.09050979353199194,0.08772742300141978
lh_fusiform,0.2415399303524791,0.13505443777593984,0.28711672295972607,0.14240623961908774,0.14121501879378692,0.0,0.28473889703557675,0.34013149240024493,0.18611525385755284,0.18630156716733332,0.3240161448047493,0.19390621843367567,0.23852308762525593,0.2654362979962871,0.20309801848575093,0.20025982256865477,0.2498108257284108,0.16190297368034393,0.21483819741299456,0.1177470837919467,0.18245267016469327,0.19254231650673426,0.26836628252072897,0.3193585629537286,0.2228991513953062,0.29328119261886254,0.30930845554397374,0.18240313839999778,0.27027660773377077,0.288820165626614,0.09277381839445883,0.07657057473107057,0.17323682007990865,0.1396649511673773,0.22609619090466246,0.1706991762060388,0.236380804633353,0.12522858549901508,0.12127598698965243,0.38026854048096626,0.2532255907463706,0.3322327691259157,0.15833716293120906,0.21132716595583814,0.3316456637377373,0.19690788064550194,0.261723053782158,0.24599418663017544,0.2325288700380086,0.20634121901649988,0.2867504606996954,0.17549207053857702,0.2377550396049948,0.15365878059452887,0.20827361213193976,0.19789646450286005,0.2351705717828283,0.2984520170023987,0.21454157573129853,0.3160308985377939,0.2991589223787757,0.17943209137961647,0.26883598573324596,0.24983903836836266,0.10335878407171827,0.08826897214570031,0.17039919228247938,0.15857295120096826
lh_inferiorparietal,0.2855810317707389,0.11772475880233149,0.3435675487944675,0.12795485761984743,0.15828488002487265,0.28473889703557675,0.0,0.286500784863379,0.136409922585233,0.19941351639465596,0.23387924722280312,0.15794597055596538,0.19307369032054242,0.32321453540131045,0.16012291678784177,0.2619267649137083,0.3665193370257319,0.20405040848653247,0.2881233995852895,0.09817162760316098,0.20239953013207418,0.14693819065459016,0.3794642406024721,0.32618414163111387,0.16387129980478607,0.3875014425947018,0.3682940973284935,0.30282751369063343,0.32510300255059155,0.42316631589688125,0.12501338139984755,0.08308051821470049,0.18772195822945645,0.12253817189210342,0.2647415080972715,0.13526074983003822,0.3383332375365825,0.12228573303495789,0.12202456555283005,0.2586636853537517,0.40670851726612306,0.3589902583062497,0.12389341012163621,0.21931875560204897,0.23925738014864004,0.15332747157745774,0.2576848846819292,0.3215120083118089,0.1575555631797463,0.2886770398003778,0.3376039245093026,0.20766829459600086,0.2953912048152621,0.12029103746104718,0.23748589775482362,0.14915098878563338,0.3452695290809804,0.3039060386788556,0.17760316206912213,0.41218147629361024,0.38257518903422155,0.25034818335408127,0.35672148353637384,0.39556433117867223,0.12690843656162412,0.09630427539375047,0.17860370159819713,0.13510861792941012
lh_inferiortemporal,0.19810736775045748,0.11181965069195564,0.2432646409391012,0.13205312084589574,0.20764287856652316,0.34013149240024493,0.286500784863379,0.0,0.160183012012015,0.17782974488644682,0.30408467410091344,0.16447751194390797,0.23168402922347012,0.36426467285020936,0.156438220367046,0.18871013044737234,0.2703808001174612,0.24320667557135853,0.2170030355932043,0.09255676162144114,0.166692018111294,0.14331892703155993,0.251040998209712,0.2615072367884315,0.20286708709084325,0.2962267696027031,0.32919420569692825,0.18280726145058587,0.30055956764286734,0.28779293748868623,0.12500386119098553,0.10016903187112183,0.12708019300416276,0.11368642831049723,0.1879770399278324,0.14651886292492736,0.2321323410563133,0.12088750078589044,0.1783866861510905,0.28837483624445764,0.2571370762289632,0.4166250891561167,0.1393279749092506,0.20406720147932464,0.29906990478476736,0.15928736601333876,0.27725729547640965,0.34306877589127066,0.1763037243920903,0.1797971097902552,0.25559157129864546,0.25662813966693243,0.25405452162151637,0.11088979220286238,0.18736813263594287,0.1468316696375995,0.21775307068426114,0.24058190292748594,0.21389158774366898,0.3021796895994329,0.3325128206628105,0.16884158962259838,0.2798428176219483,0.26156887343305096,0.143299683241422,0.1190982805463171,0.13326411516991554,0.12390670416475895
lh_isthmuscingulate,0.12520155731736146,0.19320066039790315,0.1421973050773443,0.16367373365641236,0.10859276341987201,0.18611525385755284,0.136409922585233,0.160183012012015,0.0,0.19529281112796765,0.21350785958871696,0.20622173718405648,0.2141758758052775,0.13962238503961233,0.14122643570808105,0.14369817144855293,0.12587259802803624,0.12511874281160376,0.12141468692408498,0.12264555170125054,0.14257023491974363,0.24745373504973514,0.1422129409165629,0.17125722373567315,0.17565271515169154,0.14735102359557162,0.15528712391812902,0.12506746881459663,0.15523347331506998,0.14057114695275824,0.08066413223493141,0.06772751992144634,0.1378453319469629,0.10569226960320682,0.12356612427911685,0.2324344940142364,0.12729740065645276,0.16221120384126378,0.11088355259573911,0.18097049139375312,0.14327021611589197,0.1613608294352164,0.4197245617931549,0.19195393814780407,0.20991924124197328,0.2056053299426993,0.192764975328307,0.13748897242042038,0.16392184908560042,0.13122348338463313,0.1317072997988427,0.1345206378084643,0.1380722713075452,0.16420280899926615,0.16154408267743858,0.2823592328192166,0.12998465216849098,0.16356456978754386,0.1573699907802157,0.1528810290107085,0.1505132426465106,0.13756541904238756,0.13919729390600347,0.13150784045179403,0.094025526777525,0.07347378224019117,0.11918088758798116,0.12135029053201124
lh_lateraloccipital,0.16626861313065525,0.13416722057753117,0.20001158816833414,0.32456734817353494,0.12239657184398815,0.18630156716733332,0.19941351639465596,0.17782974488644682,0.19529281112796765,0.0,0.2051554301235152,0.3222883303786797,0.26354903011457564,0.16929682506044044,0.13713727062069198,0.214755171090187,0.17123509621493072,0.18065923355488558,0.15803405526034642,0.16043710063430502,0.2800802277822979,0.13982894586356012,0.19478365192302047,0.26477672214835707,0.12455520300285279,0.2484847821588829,0.19203277616451198,0.27330181206780135,0.18868202839948564,0.1974457767607473,0.1110246017587469,0.06708691662205186,0.15673995273721997,0.0849833624273677,0.1395223813657409,0.14252000091364544,0.14725191294332063,0.3142419322617522,0.10855823104460788,0.16085565590422055,0.24649486935894696,0.19757924496180512,0.19547991614379265,0.43865015396146273,0.1942428600074325,0.32439397722686814,0.29622880392482664,0.18600092496508006,0.14557134415227413,0.21066827903707908,0.16517889330151425,0.1875766052974036,0.20510681632016417,0.23492985754594092,0.29704418185489073,0.1448202850158201,0.17606680039030864,0.2551390042549064,0.13544266907830835,0.2535563138070872,0.20191925476561612,0.2994080697155358,0.17189891056415488,0.2063522481041047,0.12396352649490817,0.07879720680576831,0.11372236893126249,0.10011504500866661
